x,y,z
1080.6278126404577,17.450259051743423,17.45253412323437
1302.6882714900967,17.45120472237277,17.45277055650172
1315.704263982944,17.451245810449624,17.45278082906847
813.8591476573936,17.447946835545796,17.451956006733695
748.9833834122896,17.446981810610794,17.451714714238943
1622.5263280795286,17.451946514528213,17.45295601275033
1109.0224938979945,17.450412313576376,17.452572441613952
1176.3676395118475,17.45073249336913,17.452652492176494
1573.3789979822557,17.451861134476726,17.452934666973167
998.9415450815836,17.44974300348602,17.45240510022012
692.1519011902534,17.44590444645934,17.451445325624015
834.896017396822,17.448212576667768,17.45202245094494
1612.7745937878435,17.4519301921236,17.452951932006695
735.2381329330342,17.446743942683163,17.45165523739653
1587.9386242624078,17.451887255618185,17.452941197497346
1303.9195258611917,17.45120866185533,17.452771541425324
789.6539739875703,17.447614448405954,17.451872898137218
1454.4630485062019,17.451617585106327,17.452873777192174
1952.0547669625348,17.452362525231273,17.45306001847778
1153.5008285971633,17.45063003981096,17.452626877062336
1118.246691546357,17.45045960877682,17.45258426628499
875.9162733340918,17.448676830454765,17.452138528901212
1001.6018403815232,17.449761821201633,17.452409805078474
865.1747674953888,17.4485616106521,17.45210972047919
1074.2396037435255,17.45022288705272,17.45252508135027
1157.4039300467916,17.450647957880562,17.452631356886236
1490.9961467476523,17.45169863519889,17.452894040569234
1194.6723520815333,17.450810305056315,17.45267194636289
813.496029493858,17.447942067027075,17.4519548144396
911.3355825758279,17.449028355021863,17.452226420104807
1141.8017828042632,17.45057522824322,17.452613173219962
887.2793268374879,17.44879419639576,17.452167873834473
1174.7070036192893,17.450725253755262,17.452650682153383
911.1891096764825,17.449026985094815,17.452226077585383
1579.2417709462638,17.45187173964358,17.452937318362366
742.8870040177378,17.446877936070354,17.45168874134273
1213.1966296338703,17.45088549391321,17.452690744762005
812.8993727813373,17.447934217785,17.451952851858124
1708.8223238886005,17.45207899872535,17.452989134892537
1165.8044469362405,17.450685914060912,17.45264084657375
1455.3968998766422,17.451619733171825,17.452874314231728
1101.1082800837744,17.450370784774094,17.452562058636758
862.0848519284992,17.448527667073776,17.452101233545626
1400.8882981944782,17.45148706952411,17.452841146832554
784.5062659229712,17.44753976939123,17.451854225631774
727.1795672495144,17.44659818105107,17.451618790765846
1067.5131089823428,17.45018410391704,17.452515384794047
1314.9530857594389,17.451243472286997,17.45278024449695
1157.2390381430964,17.450647204570522,17.45263116854588
914.7165521403543,17.449059793957392,17.452234280699766
1156.6799458297676,17.450644647955688,17.452630529348557
999.1343192236524,17.449744372131203,17.45240544241273
1314.2506122042912,17.451241282098607,17.452779696920906
1477.5328698934507,17.451669464863873,17.452886747683028
812.5818371705949,17.44793003344361,17.451951805628177
1959.401008892812,17.45236948446917,17.45306175832882
755.6678264754466,17.44709283244702,17.45174247417537
1086.0079697071885,17.450289016288018,17.45254161495359
1426.4219589067645,17.451551106837012,17.452857156892843
847.9523255705511,17.44836766425239,17.4520612278427
848.9892861948126,17.448379676240833,17.452064231220728
1383.62001203077,17.451441738275143,17.452829813486108
1124.2137848730285,17.450489586084938,17.452591761156576
869.686435974237,17.448610525053656,17.452121950563733
872.9971364073459,17.448645938013627,17.45213080486859
878.5145743866086,17.44870406923449,17.452145339404286
1383.8136208675191,17.451442255942105,17.452829942909023
1506.3594343628654,17.451730971765006,17.452902125039632
1052.9003347286155,17.4500972767789,17.452493676245332
797.0548385976839,17.447719293133144,17.451899113121634
745.1902156845656,17.446917479119136,17.451698628735247
771.1230990146277,17.447338580345306,17.45180392077795
886.0235459997026,17.448781447089218,17.452164686137582
786.1889706198269,17.44756434199668,17.45186036969255
1110.384762672776,17.450419372533087,17.452574206484037
1239.5690909276348,17.450986781616283,17.452716068226337
1287.207408506536,17.451154222161946,17.45275793076113
1062.1522448577791,17.450152665985698,17.452507524678058
863.9369555026213,17.44854805661308,17.45210633155545
1558.3947771998755,17.451833483760876,17.45292775403661
1208.942384115884,17.450868531323188,17.45268650385037
1416.7883419533355,17.451527352370583,17.452851218007766
683.5644997255508,17.445717919738666,17.451398684946525
729.4278739683211,17.44663933342253,17.451629080629413
851.7985999266668,17.448411999028156,17.45207231293794
1475.8667602897262,17.451665799381225,17.452885831273974
1151.1646618252942,17.4506192278686,17.452624173890797
877.4799136072994,17.448693251527114,17.452142634657065
1309.4684145441636,17.451226278302418,17.452775945772743
818.0307783693123,17.448001163872064,17.451969590678104
990.4867940447082,17.44968218935396,17.452389895283613
1131.2048392757977,17.45052410625126,17.452600391818056
1074.523326532987,17.450224506942874,17.452525486354855
855.5666443649027,17.44845485425169,17.452083028086314
1439.694205248754,17.451583055975675,17.45286514453286
960.0254317455511,17.449449613849595,17.452331745820086
843.4099593897516,17.448314523690247,17.452047941005837
954.9119090280221,17.449408376665033,17.452321435496856
1146.098830904467,17.450595555466297,17.452618255380465
1410.0835422392574,17.451510531755606,17.45284701266171
1034.56617923518,17.449983095194597,17.452465128455295
948.4088502492381,17.449354968160094,17.452308082024082
819.44700208771,17.44801941961889,17.4519741552365
1466.3136771858415,17.451644540679982,17.452880516374286
1174.1211843818085,17.450722692523193,17.452650041802958
1616.8087109220778,17.451936980220538,17.4529536290904
1149.0182689976712,17.4506092360668,17.452621675767837
1491.2259675692183,17.451699126297296,17.452894163348883
1575.0245210702024,17.451864123016545,17.452935414135666
1261.0948423307816,17.45106479071421,17.45273557164069
892.839465740177,17.44885000148644,17.452181826715446
969.5375870469247,17.44952459619307,17.452350493245433
857.548604109901,17.44847716963899,17.452088607627502
1057.3087039411434,17.450123849961592,17.452500320086088
1082.962234694839,17.450272108015167,17.45253738755708
1137.9910954273819,17.450557008903086,17.452608618064716
849.1651398527787,17.448381708944353,17.452064739460976
1108.3920350688402,17.4504090378797,17.45257162262893
917.9171984289316,17.44908923691281,17.45224164223924
827.4407056586067,17.448120712679465,17.451999481912093
923.2348523261663,17.449137479749425,17.452253704248157
1432.0319186855552,17.451564719574826,17.45286056022951
1212.8192591431282,17.450883996462846,17.45269037037617
790.0193875307036,17.44761969420395,17.451874209778655
1346.5617887450571,17.451338505326127,17.45280400398288
1049.228011797654,17.45007488440859,17.452488077689896
1191.2804283283906,17.450796156428673,17.45266840897894
858.4947089869663,17.44848776768233,17.452091257466982
1350.1522898842939,17.451348880435273,17.452806597890504
934.0951740514301,17.44923346212248,17.452277702382748
1056.724009847633,17.450120344591998,17.452499443672046
959.0697571986942,17.449441957006126,17.452329831419338
990.082736982737,17.449679243982175,17.452389158872087
820.0848902027359,17.448027611441603,17.451976203470448
895.1305248710316,17.448872694394428,17.452187500590707
1533.3362306848417,17.451785419187022,17.452915737433646
1222.9255411640092,17.450923622399955,17.45270027747063
888.5187247831798,17.44880672646798,17.45217100671539
1030.1057849378328,17.449954391414657,17.452457951895276
1123.0826923656934,17.450483940391745,17.452590349631162
879.8541963121768,17.44871801881942,17.452148827212536
1471.9749155206896,17.45165718869973,17.452883678513068
677.4367340960408,17.445580468143916,17.451364315274112
1132.8687497427493,17.450532228301057,17.45260242247524
825.3701908986301,17.44809475776916,17.451992992316942
784.3329071869126,17.447537228849544,17.451853590402106
716.7230624198196,17.446401680545666,17.451569657033897
987.9392477981121,17.449663558599806,17.452385237160332
864.3849477318753,17.44855296884309,17.45210755976312
917.266290743486,17.449083274101476,17.452240151374717
885.4973437137751,17.448776088709145,17.45216334638664
783.676534720943,17.447527594567774,17.45185118147388
866.4506570577432,17.448575520959142,17.452113198479584
897.7362278891217,17.448898293204547,17.45219390102053
1542.0029041305909,17.45180230783916,17.452919959759832
818.3345016516596,17.44800508697322,17.451970571587175
1111.7199428374877,17.450426265975757,17.45257592997223
935.4418264685862,17.449245131533697,17.452280620040476
687.5823082422907,17.44580605890362,17.45142072401722
801.4658639193214,17.44778040730565,17.45191439384861
1428.4207925942144,17.451555975455538,17.452858374102053
782.912916845558,17.44751635566686,17.451848371330527
1586.7248846283755,17.45188510549954,17.452940659948194
1041.9974268496508,17.450030101739024,17.45247688108713
1066.5866917721733,17.45017870492739,17.452514034938353
2040.8513379896503,17.45244167928604,17.45307980744579
1352.4392856818815,17.45135544592153,17.45280823934419
809.3975542597659,17.447887800078416,17.45194124582103
981.5305735893794,17.44961604801815,17.45237335839616
1590.002348158073,17.45189090017581,17.452942108669724
1112.5902141679444,17.450430745782178,17.452577050006543
1180.2725126567734,17.45074939666062,17.4526567182774
1352.0609561089132,17.45135436211479,17.45280796837897
1049.4020312619407,17.450075950814792,17.45248834431356
849.0515007171708,17.448380395526623,17.452064411064956
1385.962841262421,17.451447987923153,17.452831375972547
902.227806213137,17.44894190014891,17.452204803985822
1190.2738772225734,17.450791934557042,17.452667353443033
831.4383425066145,17.448170278210064,17.452011874939465
1192.6057788748924,17.450801699184847,17.45266979475708
759.2186462252838,17.447150620830865,17.451756923570407
915.4562682684988,17.44906662607259,17.45223598891484
1113.9311509189197,17.450437627857394,17.452578770652156
1188.474196033557,17.450784359249614,17.452665459493883
773.6615853705551,17.4473775439868,17.451813663179085
816.1378722814651,17.44797661511931,17.451963452650528
1545.8415079327428,17.451809697510114,17.45292180724838
883.0893666261181,17.448751445800507,17.452157184940003
1306.6287856184658,17.45121729115762,17.452773698866576
890.8677040233857,17.448830331029765,17.452176908536664
1486.4050146558445,17.45168877676229,17.452891575858484
1035.2857999784126,17.44998769144429,17.452466277615702
1308.655522648456,17.451223711552522,17.452775304051055
1134.6294476835092,17.45054078394572,17.45260456153841
816.5256444695245,17.447981657955523,17.451964713532327
861.009956759358,17.44851577339363,17.45209825975978
990.2986457877441,17.44968081829637,17.452389552487297
1229.6507839233425,17.450949452185963,17.452706735309416
794.4544219505904,17.447682787465357,17.451889985388704
1112.896631320062,17.450432320595084,17.452577443738814
1056.1687926137572,17.45011701055666,17.452498610094995
848.1571313369524,17.448370040177725,17.452061821899452
856.6522713296288,17.44846709676123,17.452086089095033
980.8678335821993,17.44961108165609,17.452372116687854
835.225692113449,17.448216582273485,17.4520234524775
1311.0459740246008,17.451231245921765,17.452777187743663
1192.955290744705,17.450803157805012,17.452670159435534
830.4668827535863,17.448158299088337,17.45200887976298
1786.8265166497445,17.452182617202855,17.453015040287855
826.904792507365,17.44811401342019,17.45199780687376
866.7799563130635,17.448579101166526,17.45211409364026
830.67548200785,17.448160874876002,17.452009523795137
1257.336166624084,17.45105145732699,17.452732238101834
1841.0821894140092,17.452247057009515,17.45303115068717
882.2479827117221,17.448742787640306,17.452155020146236
793.5974846293302,17.447670678869372,17.45188695780131
920.9457026579726,17.449116814437435,17.45224853736523
968.2257169368379,17.44951438608728,17.452347940470645
684.9380298140402,17.445748225248845,17.451406262801157
1157.597460557044,17.450648841615994,17.45263157783516
980.635527849554,17.44960933844951,17.45237168084483
938.8620229817648,17.4492745440721,17.452287973939733
917.5821849750857,17.44908616951696,17.45224087530713
857.5464933887204,17.44847714595602,17.452088601706027
837.1227276558343,17.448239539815848,17.452029192612667
1145.8615741824515,17.45059443907866,17.452617976264147
1324.221120994084,17.451272042986496,17.45278738754657
778.3828893472356,17.447449002307593,17.451831530467867
1592.0656863070517,17.45189452989751,17.4529430161329
1045.6108739857582,17.450052597679523,17.452482505543745
997.2338162303153,17.44973084441554,17.452402060173796
1031.405800956925,17.44996279578169,17.452460053167663
1326.8695068807122,17.45128009747704,17.452789401273904
1457.4475229034608,17.451624435586076,17.452875489885926
965.8052816518446,17.4494954389615,17.452343203226558
1247.7120343469207,17.451016766386438,17.452723564861653
685.7552468685079,17.44576617011424,17.451410749889344
996.5925140209908,17.449726262190993,17.452400914512378
1182.6346190892937,17.450759540547015,17.45265925441496
1393.4637238339685,17.451467785525963,17.452836325607382
786.9677324779882,17.44757566104623,17.45186319987254
1085.1648436384182,17.450284349945065,17.452540448277432
1172.767682549035,17.45071676026749,17.452648558640647
1607.6461296562943,17.451921488741206,17.452949756084422
1313.7643718037016,17.451239764030035,17.45277931738368
921.4460996202466,17.449121344917053,17.452249670107026
1428.2536196897358,17.451555569050335,17.4528582724962
700.2990026892833,17.446075115483794,17.451488000915955
1185.0087384754818,17.45076967499844,17.45266178819297
1308.1167657046083,17.45122200776258,17.452774878080838
771.6298655730635,17.44734638947327,17.451805873359504
1010.1230114136364,17.449821099397386,17.452424625965314
1058.082308844092,17.450128478972307,17.452501477433255
761.4018441488043,17.44718575158134,17.45176570764516
970.0438196892411,17.449528525070836,17.452351475560263
857.5520683381467,17.44847720850838,17.452088617346057
1296.1686229792954,17.45118367495734,17.452765294363164
806.5314675302212,17.447849359024747,17.45193163421339
1046.4048564094182,17.450057509532044,17.45248373360939
1234.4759107452026,17.450967724791976,17.452711303735835
828.4191319786814,17.448132910161462,17.45200253168881
776.2100773201378,17.447416277867074,17.451823348121426
742.8717594723282,17.44687767311808,17.451688675593783
855.3105673380204,17.448451959707246,17.4520823043599
892.0067894112336,17.448841710531966,17.45217975373915
1209.5736727060716,17.450871059712927,17.452687135987293
1135.9448633873856,17.450547149930397,17.452606153147375
858.0157907755275,17.44848240732998,17.452089917212763
798.8777105280203,17.44774467136297,17.45190545858888
778.3327447913814,17.447448250170464,17.45183134240525
831.7563689049514,17.448174190705547,17.45201285319249
1516.8935818935752,17.451752578672203,17.45290752698242
1106.994131927797,17.45040175478787,17.452569801720426
1374.840045377505,17.451418032372572,17.45282388672583
1121.1076585588169,17.45047404131026,17.45258787468125
1146.8662937613362,17.450599161944567,17.452619157062696
871.4938797067437,17.448629908365348,17.452126796975513
1160.347521462696,17.450661351746792,17.45263470558055
834.5793205088207,17.448208724279553,17.452021487721673
792.2079875628764,17.447650961702585,17.451882027793722
1228.8475263551222,17.45094638936964,17.452705969559045
1479.9817150857573,17.451674829940835,17.45288808900831
1275.406836622231,17.451114486709805,17.45274799634529
1129.8337934237697,17.450517386797465,17.452598711834543
1152.6965001429062,17.450626324737467,17.452625948230153
1613.412273200367,17.45193126851707,17.452952201114513
989.5138351097515,17.44967509086256,17.45238812049539
1085.3493437025154,17.450285372003023,17.452540703811735
1095.4330497190592,17.450340449378803,17.45255447421361
1147.0967562892006,17.450600243527095,17.452619427477103
1152.1871629224386,17.450623968162855,17.45262535904598
787.353871750544,17.44758126102114,17.451864600072568
1344.6163238222625,17.451332848979845,17.45280258982496
1124.4219114352554,17.450490623065953,17.45259202042056
927.786885265733,17.44917812014077,17.45226386542928
792.3973092769962,17.447653654301575,17.45188270104138
703.3911454678994,17.446138346581765,17.451503811619943
1192.0964230172424,17.45079957119048,17.452669262724307
706.9771893156728,17.446210642772954,17.45152188898563
1120.12364739885,17.450469089799856,17.452586636713605
830.7331581134565,17.44816158671973,17.45200970177962
939.1288291572739,17.449276825026622,17.45228854423743
783.3717439644214,17.447523112603474,17.45185006081616
1150.6265519956578,17.450616728128953,17.45262354891279
907.9749064887433,17.448996756476852,17.452218519596688
1320.8269240168452,17.451261649388144,17.45278478901126
